doc_name,date,auteur,titre,fabula,gender,mort_auteur,canon
1921_Leroux-Gaston_Les-cages-flottantes,1921,gaston leroux,les cages flottantes,False,male,1927,non-canon
1921_Barres-Maurice_Un-jardin-sur-l-Oronte,1921,maurice barres,un jardin sur l oronte,True,male,1923,canon
1921_Leroux-Gaston_Fatalitas-,1921,gaston leroux,fatalitas ,False,male,1927,non-canon
1921_Leroux-Gaston_Palas-et-Cheri-Bibi,1921,gaston leroux,palas et cheri bibi,False,male,1927,non-canon
1921_Leblanc-Maurice_Le-Formidable-Evenement,1921,maurice leblanc,le formidable evenement,False,male,1941,non-canon
1921_Allais-Alphonse_a-l-oeil,1921,alphonse allais,a l oeil,False,male,1905,non-canon
1921_Delly_L'ondine-de-Capdeuilles,1921,delly,l'ondine de capdeuilles,False,female,1947,non-canon
1921_Morand-Paul_Tendres-stocks,1921,paul morand,tendres stocks,True,male,1976,canon
1921_Hemon-Louis_Maria-Chapdelaine,1921,louis hemon,maria chapdelaine,False,male,1913,non-canon
1921_Alanic-Mathilde_Aime-et-tu-renaitras,1921,mathilde alanic,aime et tu renaitras,False,female,1948,non-canon
1921_Zevaco-Michel_Fleurs-de-Paris,1921,michel zevaco,fleurs de paris,False,male,1918,non-canon
1921_Pagnol-Marcel_La-Petite-Fille-aux-yeux-sombres-suivi-de-Les-secrets-de-Dieu,1921,marcel pagnol,la petite fille aux yeux sombres suivi de les secrets de dieu,False,male,1974,non-canon
1921_Proust-Marcel_Sodome-et-Gomorrhe,1921,marcel proust,sodome et gomorrhe,True,male,1922,canon
1922_Colette_La-maison-de-Claudine,1922,colette,la maison de claudine,True,female,1954,canon
1922_Martin-du-Gard-Roger_Les-Thibault_Tome-I-Le-Cahier-gris,1922,du gard roger martin,les thibault,True,male,1958,canon
1922_Rolland-Romain_L-ame-enchantee-Annette-et-Sylvie_Volume-1,1922,romain rolland,l ame enchantee annette et sylvie,True,male,1944,canon
1922_Martin-du-Gard-Roger_Les-Thibault_Tome-II-Le-penitencier,1922,du gard roger martin,les thibault,True,male,1958,canon
1922_Feval-Paul-fils_Le-Bossu_livre-deuxième-4-Mariquita,1922,paul fils feval,le bossu,False,male,1933,non-canon
1922_Delly_Le-fruit-mur,1922,delly,le fruit mur,False,female,1947,non-canon
1922_Mauriac-François_Le-baiser-au-lepreux,1922,françois mauriac,le baiser au lepreux,True,male,1970,canon
1922_Bordeaux-Henry_Le-fantome-de-la-rue-Michel-Ange,1922,henry bordeaux,le fantome de la rue michel ange,False,male,1963,non-canon
1922_Leroux-Gaston_Le-coeur-cambriole,1922,gaston leroux,le coeur cambriole,False,male,1927,non-canon
1922_Alanic-Mathilde_La-route-ardente,1922,mathilde alanic,la route ardente,False,female,1948,non-canon
1922_Romains-Jules_Les-copains,1922,jules romains,les copains,True,male,1972,canon
1922_France-Anatole_La-vie-en-fleur,1922,anatole france,la vie en fleur,True,male,1924,canon
1922_Ades-Albert_Un-Roi-tout-nu,1922,albert ades,un roi tout nu,False,male,1921,non-canon
1922_Aragon-Louis_Les-aventures-de-Telemaque,1922,louis aragon,les aventures de telemaque,True,male,1982,canon
1922_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon),1922,victor margueritte,poum,False,male,1918,non-canon
1922_Leblanc-Maurice_Le-Cercle-rouge,1922,maurice leblanc,le cercle rouge,False,male,1941,non-canon
1922_Morand-Paul_Ouvert-la-nuit,1922,paul morand,ouvert la nuit,True,male,1976,canon
1922_Jaloux-Edmond_L-escalier-d-or,1922,edmond jaloux,l escalier d or,False,male,1949,non-canon
1922_Segalen-Victor_Rene-Leys,1922,victor segalen,rene leys,True,male,1919,canon
1922_Delly_Mitsi,1922,delly,mitsi,False,female,1947,non-canon
1922_Galopin-Arnould_Memoires-d-un-cambrioleur-retire-des-affaires,1922,arnould galopin,memoires d un cambrioleur retire des affaires,False,male,1934,non-canon
1922_Margueritte-Victor_La-garçonne,1922,victor margueritte,la garçonne,False,male,1942,non-canon
1922_Leroux-Gaston_Le-crime-de-Rouletabille,1922,gaston leroux,le crime de rouletabille,False,male,1927,non-canon
1922_Montherlant-Henry-de_Le-Songe,1922,henry de montherlant,le songe,True,male,1972,canon
1923_Delly_Dans-les-ruines,1923,delly,dans les ruines,False,female,1947,non-canon
1923_Proust-Marcel_La-Prisonniere,1923,marcel proust,la prisonniere,True,male,1922,canon
1923_Delly_La-chatte-blanche,1923,delly,la chatte blanche,False,female,1947,non-canon
1923_Leblanc-Maurice_Les-Huit-Coups-de-l-horloge,1923,maurice leblanc,les huit coups de l horloge,False,male,1941,non-canon
1923_Leblanc-Maurice_Dorothee-danseuse-de-corde,1923,maurice leblanc,dorothee danseuse de corde,False,male,1941,non-canon
1923_Chateaubriant-Alphonse-de_La-Briere,1923,alphonse de chateaubriant,la briere,False,male,1951,non-canon
1923_Le-Rouge-Gustave_Les-Aventures-de-Todd-Marvel-detective-milliardaire,1923,rouge gustave le,les aventures de todd marvel detective milliardaire,False,male,1938,non-canon
1923_Istrati-Panait_Les-recits-d-Adrien-Zograffi_I,1923,panait istrati,les recits d adrien zograffi,False,male,1935,non-canon
1923_Le-Rouge-Gustave_La-Dame-noire-des-frontieres,1923,rouge gustave le,la dame noire des frontieres,False,male,1938,non-canon
1923_Bourget-Paul_La-Geôle,1923,paul bourget,la geôle,True,male,1935,canon
1923_Martin-du-Gard-Roger_Les-Thibault_Tome-III-La-Belle-Saison,1923,du gard roger martin,les thibault,True,male,1958,canon
1923_Radiguet-Raymond_Le-diable-au-corps,1923,raymond radiguet,le diable au corps,False,male,1923,non-canon
1923_Larbaud-Valery_Amants-heureux-amants,1923,valery larbaud,amants heureux amants,True,male,1957,canon
1924_Leblanc-Maurice_La-dent-d-Hercule-Petitgris,1924,maurice leblanc,la dent d hercule petitgris,False,male,1941,non-canon
1924_Leroux-Gaston_La-machine-a-assassiner,1924,gaston leroux,la machine a assassiner,False,male,1927,non-canon
1924_Leblanc-Maurice_La-comtesse-de-Cagliostro,1924,maurice leblanc,la comtesse de cagliostro,False,male,1941,non-canon
1924_Le-Rouge-Gustave_Cinq-nouvelles-extraordinaires,1924,rouge gustave le,cinq nouvelles extraordinaires,False,male,1938,non-canon
1924_Descaves-Lucien_L-Hirondelle-sous-le-toit,1924,lucien descaves,l hirondelle sous le toit,False,male,1949,non-canon
1924_Delly_Le-roi-de-Kidji-le-secret-de-la-sarrasine,1924,delly,le roi de kidji le secret de la sarrasine,False,female,1947,non-canon
1924_Leroux-Gaston_La-poupee-sanglante,1924,gaston leroux,la poupee sanglante,False,male,1927,non-canon
1924_Istrati-Panait_Les-recits-d-Adrien-Zograffi_II,1924,panait istrati,les recits d adrien zograffi,False,male,1935,non-canon
1924_Crevel-René_Détours,1924,rené crevel,détours,True,male,1935,canon
1924_Hemon-Louis_Colin-Maillard,1924,louis hemon,colin maillard,False,male,1913,non-canon
1924_Radiguet-Raymond_Le-Bal-du-comte-d-Orgel,1924,raymond radiguet,le bal du comte d orgel,False,male,1923,non-canon
1925_Delly_Les-ombres,1925,delly,les ombres,False,female,1947,non-canon
1925_Istrati-Panait_Les-recits-d-Adrien-Zograffi_III,1925,panait istrati,les recits d adrien zograffi,False,male,1935,non-canon
1925_Bazin-Rene_Le-ble-qui-leve,1925,rene bazin,le ble qui leve,False,male,1932,non-canon
1925_Zevaco-Michel_Le-fils-de-Pardaillan_tome-2,1925,michel zevaco,le fils de pardaillan,False,male,1918,non-canon
1925_Leroux-Gaston_Les-Tenebreuses_1,1925,gaston leroux,les tenebreuses,False,male,1927,non-canon
1925_Champsaur-Félicien_Dinah-Samuel,1925,félicien champsaur,dinah samuel,False,male,1934,non-canon
1925_Genevoix-Maurice_Raboliot,1925,maurice genevoix,raboliot,False,male,1980,non-canon
1925_Zevaco-Michel_Le-Fils-de-Pardaillan_tome-1,1925,michel zevaco,le fils de pardaillan,False,male,1918,non-canon
1925_Proust-Marcel_Albertine-disparue,1925,marcel proust,albertine disparue,True,male,1922,canon
1925_Cendrars-Blaise_L-or,1925,blaise cendrars,l or,True,male,1961,canon
1925_Leroux-Gaston_Les-Tenebreuses_2,1925,gaston leroux,les tenebreuses,False,male,1927,non-canon
1925_Crevel-Rene_Mon-corps-et-moi,1925,rene crevel,mon corps et moi,True,male,1935,canon
1925_Robida-Albert_Un-chalet-dans-les-airs,1925,albert robida,un chalet dans les airs,False,male,1926,non-canon
1926_Colette_La-Fin-de-Cheri,1926,colette,la fin de cheri,True,female,1954,canon
1926_Leroux-Gaston_Le-fils-de-trois-peres-Hardigras,1926,gaston leroux,le fils de trois peres hardigras,False,male,1927,non-canon
1926_Delly_Elfrida-Norsten-le-secret-de-la-sarrasine,1926,delly,elfrida norsten le secret de la sarrasine,False,female,1947,non-canon
1926_Bourget-Paul_Le-danseur-mondain,1926,paul bourget,le danseur mondain,True,male,1935,canon
1926_Montherlant-Henry-de_Les-bestiaires,1926,henry de montherlant,les bestiaires,True,male,1972,canon
1926_Leroux-Gaston_Le-coup-d-Etat-de-Cheri-Bibi,1926,gaston leroux,le coup d etat de cheri bibi,False,male,1927,non-canon
1926_Audoux-Marguerite_De-la-ville-au-moulin,1926,marguerite audoux,de la ville au moulin,False,female,1937,non-canon
1926_Hemon-Louis_Battling-Malone-pugiliste,1926,louis hemon,battling malone pugiliste,False,male,1913,non-canon
1926_Bernanos-Georges_Sous-le-soleil-de-Satan,1926,georges bernanos,sous le soleil de satan,True,male,1948,canon
1926_Galopin-Arnould_La-tenebreuse-affaire-de-Green-Park,1926,arnould galopin,la tenebreuse affaire de green park,False,male,1934,non-canon
1926_Bazin-Rene_Baltus-le-Lorrain,1926,rene bazin,baltus le lorrain,False,male,1932,non-canon
1926_Delly_La-vengeance-de-Ralph,1926,delly,la vengeance de ralph,False,female,1947,non-canon
1926_Zevaco-Michel_La-Fin-de-Pardaillan,1926,michel zevaco,la fin de pardaillan,False,male,1918,non-canon
1926_Crevel-René_La-mort-difficile,1926,rené crevel,la mort difficile,True,male,1935,canon
1926_Zevaco-Michel_La-Fin-de-Fausta,1926,michel zevaco,la fin de fausta,False,male,1918,non-canon
1926_Istrati-Panait_Les-recits-d-Adrien-Zograffi_IV,1926,panait istrati,les recits d adrien zograffi,False,male,1935,non-canon
1926_Zevaco-Michel_Les-Amours-du-Chico,1926,michel zevaco,les amours du chico,False,male,1918,non-canon
1926_Kessel-Joseph_Les-Captifs,1926,joseph kessel,les captifs,True,male,1979,canon
1926_Genevoix-Maurice_La-boite-a-peche,1926,maurice genevoix,la boite a peche,False,male,1980,non-canon
1926_Delly_Le-secret-de-la-Luzette,1926,delly,le secret de la luzette,False,female,1947,non-canon
1926_Leroux-Gaston_Le-fantome-de-l-Opera,1926,gaston leroux,le fantome de l opera,False,male,1927,non-canon
1926_Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune,1926,orlan pierre mac,les clients du bon chien jaune,True,male,1970,canon
1926_Delly_L'infidele,1926,delly,l'infidele,False,female,1947,non-canon
1926_Ramuz-Charles-Ferdinand_La-grande-peur-dans-la-montagne,1926,charles ferdinand ramuz,la grande peur dans la montagne,True,male,1947,canon
1926_Gide-Andre_Si-le-grain-ne-meurt,1926,andre gide,si le grain ne meurt,True,male,1951,canon
1927_Green-Julien_Adrienne-Mesurat,1927,julien green,adrienne mesurat,True,male,1998,canon
1927_Gide-Andre_Voyage-au-Congo,1927,andre gide,voyage au congo,True,male,1951,canon
1927_Leblanc-Maurice_L-Homme-a-la-peau-de-bique,1927,maurice leblanc,l homme a la peau de bique,False,male,1941,non-canon
1927_Bourget-Paul_Nos-actes-nous-suivent_tome-1,1927,paul bourget,nos actes nous suivent,True,male,1935,canon
1927_Bernanos-Georges_L-imposture,1927,georges bernanos,l imposture,True,male,1948,canon
1927_Gide-Andre_Les-Faux-monnayeurs,1927,andre gide,les faux monnayeurs,True,male,1951,canon
1927_Rosny-aine-J-H_La-Femme-disparue,1927,aine j h rosny,la femme disparue,False,male,1940,non-canon
1927_Kessel-Joseph_Les-coeurs-purs,1927,joseph kessel,les coeurs purs,True,male,1979,canon
1927_Colette_Le-Ble-en-herbe,1927,colette,le ble en herbe,True,female,1954,canon
1927_Bourget-Paul_Nos-actes-nous-suivent_tome-2,1927,paul bourget,nos actes nous suivent,True,male,1935,canon
1927_Leblanc-Maurice_La-demoiselle-aux-yeux-verts,1927,maurice leblanc,la demoiselle aux yeux verts,False,male,1941,non-canon
1927_Leroux-Gaston_Mister-Flow,1927,gaston leroux,mister flow,False,male,1927,non-canon
1927_Bernede-Arthur_Belphegor,1927,arthur bernede,belphegor,False,male,1937,non-canon
1927_Proust-Marcel_Le-Temps-retrouve,1927,marcel proust,le temps retrouve,True,male,1922,canon
1927_Crevel-René_Babylone,1927,rené crevel,babylone,True,male,1935,canon
1928_Martin-du-Gard-Roger_Les-Thibault_Tome-5-La-Sorellina,1928,du gard roger martin,les thibault,True,male,1958,canon
1928_Martin-du-Gard-Roger_Les-Thibault_Tome-4-La-consultation,1928,du gard roger martin,les thibault,True,male,1958,canon
1928_Leblanc-Maurice_L-Agence-Barnett-et-Cie,1928,maurice leblanc,l agence barnett et cie,False,male,1941,non-canon
1928_Colette_La-naissance-du-jour,1928,colette,la naissance du jour,True,female,1954,canon
1928_Le-Rouge-Gustave_La-Vallee-du-desespoir,1928,rouge gustave le,la vallee du desespoir,False,male,1938,non-canon
1928_Delly_Coeurs-ennemis-Orietta,1928,delly,coeurs ennemis orietta,False,female,1947,non-canon
1928_Galopin-Arnould_Le-bacille,1928,arnould galopin,le bacille,False,male,1934,non-canon
1928_Stendhal_Le-rose-et-le-vert,1928,stendhal,le rose et le vert,True,male,1842,canon
1928_Montorgueil-Georges_La-Vie-extraordinaire-de-Robert-Macaire,1928,georges montorgueil,la vie extraordinaire de robert macaire,False,male,1933,non-canon
1928_Delly_Cœurs-ennemis-Laquelle,1928,delly,cœurs ennemis laquelle,False,female,1947,non-canon
1928_Gide-Andre_Le-retour-du-Tchad,1928,andre gide,le retour du tchad,True,male,1928,canon
1928_Cami-Pierre-Henri_le-jugement-dernier,1928,pierre henri cami,le jugement dernier,False,male,1958,non-canon
1928_Leroux-Gaston_Les-Mohicans-de-Babel,1928,gaston leroux,les mohicans de babel,False,male,1927,non-canon
1929_Martin-du-Gard-Roger_Les-Thibault_Tome-VI-La-mort-du-pere,1929,du gard roger martin,les thibault,True,male,1958,canon
1929_Saint-Exupery-Antoine-de_Courrier-Sud,1929,exupery antoine de saint,courrier sud,True,male,1944,canon
1929_Nemirovsky-Irene_David-Golder,1929,irene nemirovsky,david golder,False,female,1942,non-canon
1929_Giono-Jean_Colline,1929,jean giono,colline,True,male,1970,canon
1929_Crevel-Rene_Etes-vous-fous-,1929,rene crevel,etes vous fous ,True,male,1935,canon
1929_Chardonne-Jacques_Les-Varais,1929,jacques chardonne,les varais,False,male,1968,non-canon
1929_Colette_La-Seconde,1929,colette,la seconde,True,female,1954,canon
1929_Leblanc-Maurice_La-demeure-mysterieuse,1929,maurice leblanc,la demeure mysterieuse,False,male,1941,non-canon
1929_Delly_Une-misere-doree,1929,delly,une misere doree,False,female,1947,non-canon
1929_Bernanos-Georges_La-joie,1929,georges bernanos,la joie,True,male,1948,canon
1929_Dabit-Eugene_L-Hotel-du-Nord,1929,eugene dabit,l hotel du nord,False,male,1936,non-canon
1930_Galopin-Arnould_Le-sergent-Bucaille,1930,arnould galopin,le sergent bucaille,False,male,1934,non-canon
1930_Bernede-Arthur_L-Homme-au-masque-de-fer,1930,arthur bernede,l homme au masque de fer,False,male,1937,non-canon
1930_Lallier-Joseph_Angeline-Guillou,1930,joseph lallier,angeline guillou,False,male,1937,non-canon
1930_Leblanc-Maurice_Le-Cabochon-d-emeraude,1930,maurice leblanc,le cabochon d emeraude,False,male,1941,non-canon
1930_Giono-Jean_Regain,1930,jean giono,regain,True,male,1970,canon
1930_Genestoux-Magdeleine-du_Mademoiselle-trouble-fete,1930,magdeleine du genestoux,mademoiselle trouble fete,False,female,1942,non-canon
1930_Delly_La-maison-du-lis,1930,delly,la maison du lis,False,female,1947,non-canon
1930_Colette_Sido,1930,colette,sido,True,female,1954,canon
1930_Simenon-Georges_Pietr-le-Letton,1930,georges simenon,pietr le letton,True,male,1989,canon
1930_Leblanc-Maurice_Le-prince-de-Jericho,1930,maurice leblanc,le prince de jericho,False,male,1941,non-canon
1930_Nemirovsky-Irene_Le-bal,1930,irene nemirovsky,le bal,False,female,1942,non-canon
1930_Delly_Gille-de-Cesbres,1930,delly,gille de cesbres,False,female,1947,non-canon
1930_Malraux-Andre_La-voie-royale,1930,andre malraux,la voie royale,True,male,1976,canon
1931_Nemirovsky-Irene_Les-Mouches-d-automne,1931,irene nemirovsky,les mouches d automne,False,female,1942,non-canon
1931_Simenon-Georges_La-nuit-du-carrefour,1931,georges simenon,la nuit du carrefour,True,male,1989,canon
1931_Simenon-Georges_Au-Rendez-vous-des-Terre-Neuvas,1931,georges simenon,au rendez vous des terre neuvas,True,male,1989,canon
1931_Delly_Le-candelabre-du-temple,1931,delly,le candelabre du temple,False,female,1947,non-canon
"1931_Veuzit-Max-du_John,-chauffeur-russe",1931,max du veuzit,"john, chauffeur russe",False,female,1952,non-canon
1931_Simenon-Georges_Un-crime-en-Hollande,1931,georges simenon,un crime en hollande,True,male,1989,canon
1931_Simenon-Georges_La-tete-d-un-homme,1931,georges simenon,la tete d un homme,True,male,1989,canon
1931_Saint-Exupery-Antoine-de_Vol-de-nuit,1931,exupery antoine de saint,vol de nuit,True,male,1944,canon
1931_Simenon-Georges_La-Guinguette-a-deux-sous,1931,georges simenon,la guinguette a deux sous,True,male,1989,canon
1931_Simenon-Georges_La-danseuse-du-Gai-Moulin,1931,georges simenon,la danseuse du gai moulin,True,male,1989,canon
1931_Simenon-Georges_Monsieur-Gallet-decede,1931,georges simenon,monsieur gallet decede,True,male,1989,canon
1931_Leblanc-Maurice_La-Barre-y-va,1931,maurice leblanc,la barre y va,False,male,1941,non-canon
1931_Nizan-Paul_Aden-Arabie,1931,paul nizan,aden arabie,True,male,1940,canon
1931_Drieu-la-Rochelle-Pierre_Le-Feu-follet,1931,la rochelle pierre drieu,le feu follet,True,male,1945,canon
1931_Simenon-Georges_Le-pendu-de-Saint-Pholien,1931,georges simenon,le pendu de saint pholien,True,male,1989,canon
1932_Lallier-Joseph_Le-spectre-menaçant,1932,joseph lallier,le spectre menaçant,False,male,1937,non-canon
1932_Celine-Louis-Ferdinand_Voyage-au-bout-de-la-nuit,1932,louis ferdinand celine,voyage au bout de la nuit,True,male,1961,canon
1932_Simenon-Georges_L-ombre-chinoise,1932,georges simenon,l ombre chinoise,True,male,1989,canon
1932_Simenon-Georges_Chez-les-Flamands,1932,georges simenon,chez les flamands,True,male,1989,canon
1932_Simenon-Georges_L-Affaire-Saint-Fiacre,1932,georges simenon,l affaire saint fiacre,True,male,1989,canon
1932_Kessel-Joseph_Fortune-Carree,1932,joseph kessel,fortune carree,True,male,1979,canon
1932_Veuzit-Max-du_Petite-comtesse,1932,max du veuzit,petite comtesse,False,female,1952,non-canon
1932_Mauriac-François_Le-Noeud-de-viperes,1932,françois mauriac,le noeud de viperes,True,male,1970,canon
1932_Simenon-Georges_Liberty-Bar,1932,georges simenon,liberty bar,True,male,1989,canon
1932_Simenon-Georges_Le-Port-des-brumes,1932,georges simenon,le port des brumes,True,male,1989,canon
1932_Simenon-Georges_Le-Fou-de-Bergerac,1932,georges simenon,le fou de bergerac,True,male,1989,canon
1932_Leblanc-Maurice_De-minuit-a-sept-heures,1932,maurice leblanc,de minuit a sept heures,False,male,1941,non-canon
1932_Leblanc-Maurice_Les-dents-du-tigre,1932,maurice leblanc,les dents du tigre,False,male,1941,non-canon
1932_Audoux-Marguerite_La-fiancee,1932,marguerite audoux,la fiancee,False,female,1937,non-canon
1932_Guilloux-Louis_Hymenee,1932,louis guilloux,hymenee,True,male,1980,canon
1933_Leblanc-Maurice_La-femme-aux-deux-sourires,1933,maurice leblanc,la femme aux deux sourires,False,male,1941,non-canon
