,text_surronding
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16622,"Il oublie , me dis - je , sa protégée"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16625,"me dis - je , sa protégée de même qu'"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16630,"sa protégée de même qu' il oublie , non sans"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16650,. . Eh bien ! je m' insurge ! Piquons
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16663,piquons un trompeur ! Et il me sentit assez vigoureusement
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16664,un trompeur ! Et il me sentit assez vigoureusement .
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16670,sentit assez vigoureusement . — Malpeste ! la méchante mouche
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16677,la méchante mouche ! Elle m' a mordu jusqu' au
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16686,"au sang , s' écria le général en exagérant le"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16713,"est donc bien négligent chez moi , qu' on y"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16784,". . . Allons ! Jasmin , vile à la"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16793,"la besogne , ou sinon je vais m' en mêler"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16800,"m' en mêler , et je vous mets à la"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16801,"en mêler , et je vous mets à la porte"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16807,mets à la porte avec la bête insolente qui me
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16811,avec la bête insolente qui me pique encore ! .
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16818,encore ! . . . Jasmin prit un plumeau pour
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16823,"Jasmin prit un plumeau pour m' éloigner , et je"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16827,"pour m' éloigner , et je jouai avec son arme"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16830,", et je jouai avec son arme en voltigeant gaiement"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16837,"en voltigeant gaiement autour de lui . Le général ,"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16839,"gaiement autour de lui . Le général , vif comme"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16857,". — Sot animal , lui dit - il ,"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16859,"Sot animal , lui dit - il , ne vas"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16864,"- il , ne vas - tu pas croire aussi"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16870,"tu pas croire aussi , toi qui t' endors avec"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16871,"pas croire aussi , toi qui t' endors avec un"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16938,". . Laisse - là ton plumeau , coq -"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16941,"- là ton plumeau , coq - dinde , et"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16946,"coq - dinde , et donne - moi une serviette"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16947,"- dinde , et donne - moi une serviette ,"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16965,". Pour le coup , je ne me sentis pas"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16976,sûreté . La colère de la coquette outragée n' était
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16986,rien en comparaison de celle du général extravagant . Il
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16990,celle du général extravagant . Il me pourchassa avec rage
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16991,"du général extravagant . Il me pourchassa avec rage ,"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16997,"pourchassa avec rage , et frappait l' air devant lui"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17001,et frappait l' air devant lui avec sa serviette .
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17003,l' air devant lui avec sa serviette . Il montait
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17006,lui avec sa serviette . Il montait de chaise en
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17019,"fauteuil en fauteuil , lorsque je me posais sur un"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17033,lambris . A la fin j' allai m' abriter derrière
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17054,ce qui redoubla la colère du général . — Elle
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17058,"colère du général . — Elle veut m' échapper ,"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17060,"général . — Elle veut m' échapper , s' écria"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17067,", s' écria - t - il . Ah !"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17081,"les tasses du monde avec elle , pourvu qu' elle"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17085,"avec elle , pourvu qu' elle meure , je frapperai"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17088,"pourvu qu' elle meure , je frapperai quand même ."
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17095,quand même . . . Il donna un coup si
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17122,". — Voilà , dit - il , ce qui"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17142,"En fait de résistance , je ne connais que la"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17173,". . . Où étais - je , au moment"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17190,tourmente peut - être ? J' avais été étourdie du
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17205,produit au - dessus de ma tête ; mais je
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17209,de ma tête ; mais je n' étais nullement atteinte
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17215,n' étais nullement atteinte . Le général ne me voyant
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17218,"atteinte . Le général ne me voyant plus , se"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17222,"ne me voyant plus , se laissa tomber dans son"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17226,", se laissa tomber dans son grand fauteuil . ."
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17233,fauteuil . . . . Il paraissait épuisé de fatigue
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17244,"— Ouvrez la croisée , Jasmin , fit - il"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17247,"croisée , Jasmin , fit - il avec une voix"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17254,avec une voix étouffée . Je manque d' air et
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17259,Je manque d' air et j' ai le cœur qui
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17279,est que de vieillir ! Je ne serais plus propre
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17293,". . . Ah ! je respire , maintenant que"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17306,la rue arrive jusqu' à moi . . . Je
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17310,à moi . . . Je respire ! — Et
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17315,"Je respire ! — Et moi aussi , général ,"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17318,"— Et moi aussi , général , dis - je"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17321,"aussi , général , dis - je en m' envolant"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17334,"! la scélérate ! cria le général , elle n'"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17350,"— Le Juge . Depuis mon arrivée à Paris ,"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_17355,"mon arrivée à Paris , j' avais couru bien des"
