,text_surronding
Delly_Le-violon-du-tzigane_<elle-263>_10049,"Après le frugal déjeuner que lui octroyait Aglaja , l'"
Delly_Le-violon-du-tzigane_<elle-263>_10053,"que lui octroyait Aglaja , l' enfant , profitant ,"
Delly_Le-violon-du-tzigane_<elle-263>_10067,la vieille servante qui prolongeait son repas à l' office
Delly_Le-violon-du-tzigane_<elle-263>_10075,"l' office , monta à sa petite mansarde et s'"
Delly_Le-violon-du-tzigane_<elle-263>_10079,à sa petite mansarde et s' acharna à enlever quelques
Delly_Le-violon-du-tzigane_<elle-263>_10086,à enlever quelques taches sur sa pauvre vieille robe dont
Delly_Le-violon-du-tzigane_<elle-263>_10098,était devenue indéfinissable . Puis elle se glissa doucement hors
Delly_Le-violon-du-tzigane_<elle-263>_10107,"hors du château et s' enfuit vers le parc ,"
Delly_Le-violon-du-tzigane_<elle-263>_10119,bien sûre qu' Aglaja ne la retiendrai pas au moment
Delly_Le-violon-du-tzigane_<elle-263>_10138,Et à quel moment devrait - elle se présenter devant
Delly_Le-violon-du-tzigane_<elle-263>_10148,"lui ?Perplexe et anxieuse , elle erra deux heures au"
Delly_Le-violon-du-tzigane_<elle-263>_10163,"puis à petits pas , elle reprit la direction du"
Delly_Le-violon-du-tzigane_<elle-263>_10171,direction du château . Comme elle approchait du détour d'
Delly_Le-violon-du-tzigane_<elle-263>_10184,un bruit de voix frappa son oreille . Elle reconnaissait
Delly_Le-violon-du-tzigane_<elle-263>_10187,voix frappa son oreille . Elle reconnaissait l' organe désagréable
Delly_Le-violon-du-tzigane_<elle-263>_10212,"étaient étrangères . Si , elle reconnaissait celle qui s'"
Delly_Le-violon-du-tzigane_<elle-263>_10221,s' élevait maintenant . Déjà elle avait entendu ce timbre
Delly_Le-violon-du-tzigane_<elle-263>_10230,timbre clair et impérieux . Son cœur se mit à
Delly_Le-violon-du-tzigane_<elle-263>_10246,c' était le moment . Mirka s' appuya au tronc
Delly_Le-violon-du-tzigane_<elle-263>_10273,"ils allaient nécessairement passer devant elle . En effet ,"
Delly_Le-violon-du-tzigane_<elle-263>_10334,si différent de celui que Mirka avait vu la veille
Delly_Le-violon-du-tzigane_<elle-263>_10341,"vu la veille , qu' elle se sentit saisie soudain"
Delly_Le-violon-du-tzigane_<elle-263>_10352,une insurmontable timidité qui clouait ses pieds au sol .
Delly_Le-violon-du-tzigane_<elle-263>_10372,"cramoisi et s' élança vers elle , furieux , le"
Delly_Le-violon-du-tzigane_<elle-263>_10382,"stik levé , prêt à la traiter , sans doute"
Delly_Le-violon-du-tzigane_<elle-263>_10399,"veille de Lohn . – Misérable bohémienne , que fais"
Delly_Le-violon-du-tzigane_<elle-263>_10404,"Misérable bohémienne , que fais - tu ici ? Comment"
Delly_Le-violon-du-tzigane_<elle-263>_10410,"tu ici ? Comment oses - tu ? Attends ,"
Delly_Le-violon-du-tzigane_<elle-263>_10417,"? Attends , je vais t' administrer une correction dont"
Delly_Le-violon-du-tzigane_<elle-263>_10422,t' administrer une correction dont tu te souviendras !Mais le
Delly_Le-violon-du-tzigane_<elle-263>_10446,indignée s' écriait :– Êtes - vous donc un lâche
Delly_Le-violon-du-tzigane_<elle-263>_10454,un lâche pour vouloir frapper cette enfant ?– Un lâche
Delly_Le-violon-du-tzigane_<elle-263>_10493,"répète !Dédaigneusement , il toisait le jeune Halder . Celui"
Delly_Le-violon-du-tzigane_<elle-263>_10497,toisait le jeune Halder . Celui - ci essaya de
Delly_Le-violon-du-tzigane_<elle-263>_10509,tête . – De quoi vous occupez - vous ?
Delly_Le-violon-du-tzigane_<elle-263>_10511,– De quoi vous occupez - vous ? dit -
Delly_Le-violon-du-tzigane_<elle-263>_10515,occupez - vous ? dit - il rageusement . Cette
Delly_Le-violon-du-tzigane_<elle-263>_10519,dit - il rageusement . Cette enfant est une misérable
Delly_Le-violon-du-tzigane_<elle-263>_10522,rageusement . Cette enfant est une misérable créature qui doit
Delly_Le-violon-du-tzigane_<elle-263>_10525,enfant est une misérable créature qui doit être traitée comme
Delly_Le-violon-du-tzigane_<elle-263>_10548,"ne se douterait pas que vous êtes chrétien , Halder"
Delly_Le-violon-du-tzigane_<elle-263>_10552,"que vous êtes chrétien , Halder ! dit ironiquement Reinhold"
Delly_Le-violon-du-tzigane_<elle-263>_10563,"Mais comme moi , je la considère tout autrement ,"
Delly_Le-violon-du-tzigane_<elle-263>_10568,"la considère tout autrement , je me constitue son défenseur"
Delly_Le-violon-du-tzigane_<elle-263>_10571,"autrement , je me constitue son défenseur , et je"
Delly_Le-violon-du-tzigane_<elle-263>_10576,"son défenseur , et je vous interdis d' y toucher"
Delly_Le-violon-du-tzigane_<elle-263>_10591,atteler à l' instant et je quitte Rosdorf pour n'
Delly_Le-violon-du-tzigane_<elle-263>_10616,. Et la physionomie de Tankred se transforma instantanément .
Delly_Le-violon-du-tzigane_<elle-263>_10623,transforma instantanément . – Pour cette bohémienne ! . .
Delly_Le-violon-du-tzigane_<elle-263>_10632,". . Mais vraiment , Liehman , vous prenez trop"
Delly_Le-violon-du-tzigane_<elle-263>_10634,"Mais vraiment , Liehman , vous prenez trop à cœur"
Delly_Le-violon-du-tzigane_<elle-263>_10644,un mouvement de vivacité de ma part ! Je suis
Delly_Le-violon-du-tzigane_<elle-263>_10647,"vivacité de ma part ! Je suis désolé , je"
Delly_Le-violon-du-tzigane_<elle-263>_10651,"! Je suis désolé , je vous fais toutes mes"
