,text_surronding
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18740,tarder à s' apercevoir de ma fuite . Plus mort
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18752,"et grelottant de froid , je m' acheminai en me"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18771,dune recouverte d' ajoncs vint me cacher la mer et
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18784,qu' elle portait . Alors je hâtai le pas vers
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18809,Ce fut un adolescent qui m' aperçut et qui se
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18816,et qui se sauva à ma vue sans pousser un
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18823,sans pousser un cri . Je le vis disparaître par
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18851,triste demeure et marcha vers moi . Il était misérablement
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18881,fut à quelques toises de moi il s' arrêta .
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18886,moi il s' arrêta . Je l' attendais moi -
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18889,arrêta . Je l' attendais moi - même ne sachant
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18899,quelles étaient ses intentions à mon égard . — Qui
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18922,de ce bateau et je vous demande protection . —
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18941,"moi quelque part , dis - je , et vous"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_18997,". Hé bien , écoutez - moi . Je ne"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19000,", écoutez - moi . Je ne veux me mêler"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19012,"de cette affaire . À mon avis , vous feriez"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19028,de rejoindre votre bâtiment . Je connais trop les hommes
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19037,hommes du Pavillon Noir pour m' associer à leurs petites
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19045,leurs petites querelles . Autrefois j' ai navigué avec eux
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19053,"avec eux , aujourd' hui je suis pilleur d' épaves"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19066,vaut l' autre . Vous me paraissez jeune et de
