,text_surronding
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79878,"de le réprimer , crispant ses doigts sur la barre"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79887,"barre de fonte , derrière lui . Et Bourrel ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79890,", derrière lui . Et Bourrel , tout à coup"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79896,", tout à coup , laissa jaillir sa joie :—"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79898,"à coup , laissa jaillir sa joie :— Moi aussi"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79901,"laissa jaillir sa joie :— Moi aussi , je t'"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79904,"joie :— Moi aussi , je t' attendais . Et"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79905,":— Moi aussi , je t' attendais . Et j'"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79909,"je t' attendais . Et j' étais bien tranquille ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79914,"j' étais bien tranquille , je savais que tu reviendrais"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79917,"tranquille , je savais que tu reviendrais . Compte à"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79924,". Compte à deux , toi et moi ! Quand"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79926,"à deux , toi et moi ! Quand tu as"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79929,toi et moi ! Quand tu as filé sur Chaon
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79936,"filé sur Chaon , quand tu t' es ensauvé au"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79947,", l' idée qu' on te chaufferait par là ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79961,"- être un autre qui t' arrêterait , cette idée"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79968,", cette idée - là m' aurait rendu malade …"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79974,"aurait rendu malade … Mais je restais tranquille , au"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79981,"tranquille , au fond . Je me disais : «"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79988,disais : « Le pays le tient trop … Quand
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79993,le tient trop … Quand il aura traîné son las
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79996,"… Quand il aura traîné son las , il reviendra"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79999,"aura traîné son las , il reviendra , ça sera"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80007,"ça sera plus fort que lui . Et alors ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80018,"verra bien ! » Et tu es revenu , parbleu"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80024,"es revenu , parbleu ! Tu devais me sentir ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80026,", parbleu ! Tu devais me sentir , c' était"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80033,", c' était comme si je t' avais rappelé ."
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80034,c' était comme si je t' avais rappelé . Le
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80048,"buste un peu penché , il avançait , comme malgré"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80053,"il avançait , comme malgré lui , sur Raboliot :"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80071,attiré vers cet homme qui le regardait sans bouger .
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80077,"regardait sans bouger . — Ton retour , je l'"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80080,". — Ton retour , je l' ai su tout"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80088,su tout de suite . Tu l' as bien dit
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80099,les gens causent … Et je suis passé à Bouchebrand
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80105,suis passé à Bouchebrand . Tu n' y venais déjà
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80118,"toujours la nuit , changeant tes heures . Tu te"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_80121,", changeant tes heures . Tu te méfiais , tu"
